Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2023-01-05 00:06:01.721112,Košice Amurská,16,18,x,x,x,x,x,x,x
2023-01-05 00:06:01.721112,Košice Štefánikova,21,17,x,24,577,16,24,1,x
2023-01-05 00:06:01.721112,Kojšovská hoľa,x,x,*,x,x,3,5,x,x
2023-01-05 00:06:01.721112,Veľká Ida Letná,23,17,x,x,392,x,x,x,x
2023-01-05 00:06:01.721112,Strážske Mierová,26,24,x,x,x,x,x,x,x
2023-01-05 00:06:01.721112,Trebišov T. G. Masaryka,21,21,45,x,x,4,4,x,x
2023-01-05 00:06:01.721112,Krompachy SNP,12,11,x,5,60,*,*,1,x
2023-01-05 00:06:01.721112,Poprad Železničná,5,5,x,x,x,9,17,x,x
2023-01-05 00:06:01.721112,Stará Lesná AÚ SAV EMEP,2,PDL,52,x,x,2,3,x,x
2023-01-05 00:06:01.721112,Gánovce Meteo. st,x,x,53,x,x,2,3,x,x
2023-01-05 00:06:01.721112,Prešov Arm. gen. L. Svobodu,21,16,x,x,808,11,18,0.5,x
2023-01-05 00:06:01.721112,Humenné Nám. slobody,23,24,41,x,x,6,7,x,x
2023-01-05 00:06:01.721112,Starina Vodná nádrž EMEP,x,x,44,x,x,5,6,x,1.3
2023-01-05 00:06:01.721112,Kolonické sedlo,15,10,x,x,x,x,x,x,x
2023-01-05 00:06:01.721112,Vranov nad Top. M. R. Štefánika,23,24,x,4,x,x,x,x,x
2023-01-05 00:06:01.721112,Hencovce mobilná AMS,31,26,x,x,291,5,6,x,x
2023-01-05 00:06:01.721112,Nižný Hrušov mobilná AMS,28,23,x,x,290,5,9,x,x
2023-01-05 00:06:01.721112,Bardejov Pod Vinbargom,9,9,51,x,x,4,4,x,x
2023-01-05 01:06:02.164480,Bratislava Kamenné nám.,18,14,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Bratislava Trnavské Mýto,13,15,x,x,313,34,56,0.5,x
2023-01-05 01:06:02.164480,Bratislava Jeséniova,13,11,28,3,x,8,10,x,x
2023-01-05 01:06:02.164480,Bratislava Mamateyova,12,12,11,4,x,22,24,x,x
2023-01-05 01:06:02.164480,Bratislava Púchovská,32,22,x,3,591,35,54,1.6,x
2023-01-05 01:06:02.164480,Bratislava Padlých hrdinov mobilná AMS,15,10,x,x,PDL,11,13,x,x
2023-01-05 01:06:02.164480,Rovinka mobilná AMS,9,x,x,PDL,219,PDL,PDL,0.6,x
2023-01-05 01:06:02.164480,Pezinok Obrancov mieru,21,19,41,x,x,24,26,x,x
2023-01-05 01:06:02.164480,Rohožník Senická,12,9,x,10,604,5,6,0.5,x
2023-01-05 01:06:02.164480,Senec Boldocká,24,26,13,x,361,18,23,x,x
2023-01-05 01:06:02.164480,Nitra Janíkovce,23,20,34,x,x,9,10,x,x
2023-01-05 01:06:02.164480,Nitra Štúrova,25,17,x,2,364,PDL,22,0.4,x
2023-01-05 01:06:02.164480,Komárno Vnútorná okružná,14,14,49,x,x,5,4,x,x
2023-01-05 01:06:02.164480,Plášťovce,67,57,4,x,x,9,16,x,x
2023-01-05 01:06:02.164480,Topoľníky Aszód EMEP,13,13,42,PDL,x,3,2,x,1.4
2023-01-05 01:06:02.164480,Senica Hviezdoslavova,9,9,x,6,x,x,x,x,x
2023-01-05 01:06:02.164480,Trnava Kollárova,23,23,x,x,441,25,41,1.8,x
2023-01-05 01:06:02.164480,Sereď Vinárska,21,14,x,x,x,10,12,x,x
2023-01-05 01:06:02.164480,Trenčín Hasičská,25,21,x,9,398,25,48,1.2,x
2023-01-05 01:06:02.164480,Púchov 1. mája,17,15,x,2,259,8,9,x,x
2023-01-05 01:06:02.164480,Bystričany Rozvodňa SSE,19,14,x,29,x,x,x,x,x
2023-01-05 01:06:02.164480,Handlová Morovianska cesta,10,4,x,6,x,x,x,x,x
2023-01-05 01:06:02.164480,Prievidza Malonecpalská,20,18,27,22,x,11,13,x,x
2023-01-05 01:06:02.164480,Žarnovica Dolná,16,15,x,x,x,4,5,x,x
2023-01-05 01:06:02.164480,Žiar nad Hronom Jilemnického,11,11,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Zvolen J. Alexyho,15,13,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Banská Bystrica Štefánikovo nábrežie,28,25,x,3,564,24,53,2.3,x
2023-01-05 01:06:02.164480,Banská Bystrica Zelená,23,22,*,x,x,25,29,x,x
2023-01-05 01:06:02.164480,Lučenec Gemerská cesta,17,15,33,x,283,12,12,0.4,x
2023-01-05 01:06:02.164480,Hnúšťa Hlavná,21,20,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Jelšava Jesenského,16,15,*,x,x,7,9,x,x
2023-01-05 01:06:02.164480,Žilina Obežná,18,17,14,x,293,21,26,x,x
2023-01-05 01:06:02.164480,Oščadnica,7,9,38,3,x,8,9,x,x
2023-01-05 01:06:02.164480,Martin Jesenského,18,9,x,x,389,*,*,0.8,x
2023-01-05 01:06:02.164480,Ružomberok Riadok,20,17,12,PDL,604,23,31,1.8,x
2023-01-05 01:06:02.164480,Chopok EMEP,x,x,69,x,x,2,3,x,x
2023-01-05 01:06:02.164480,Liptovský Mikuláš Školská,23,20,x,1,x,24,27,x,x
2023-01-05 01:06:02.164480,Košice Ďumbierska,x,x,37,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Košice Amurská,17,21,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Košice Štefánikova,22,20,x,15,519,13,19,1.1,x
2023-01-05 01:06:02.164480,Kojšovská hoľa,x,x,*,x,x,3,5,x,x
2023-01-05 01:06:02.164480,Veľká Ida Letná,24,16,x,x,379,x,x,x,x
2023-01-05 01:06:02.164480,Strážske Mierová,24,22,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Trebišov T. G. Masaryka,17,15,46,x,x,3,3,x,x
2023-01-05 01:06:02.164480,Krompachy SNP,5,5,x,*,PDL,4,6,0.3,x
2023-01-05 01:06:02.164480,Poprad Železničná,8,6,x,x,x,10,17,x,x
2023-01-05 01:06:02.164480,Stará Lesná AÚ SAV EMEP,2,6,46,x,x,3,4,x,x
2023-01-05 01:06:02.164480,Gánovce Meteo. st,x,x,50,x,x,2,3,x,x
2023-01-05 01:06:02.164480,Prešov Arm. gen. L. Svobodu,15,13,x,x,841,11,16,0.5,x
2023-01-05 01:06:02.164480,Humenné Nám. slobody,20,22,46,x,x,5,6,x,x
2023-01-05 01:06:02.164480,Starina Vodná nádrž EMEP,x,x,47,x,x,4,5,x,1.3
2023-01-05 01:06:02.164480,Kolonické sedlo,13,8,x,x,x,x,x,x,x
2023-01-05 01:06:02.164480,Vranov nad Top. M. R. Štefánika,21,24,x,5,x,x,x,x,x
2023-01-05 01:06:02.164480,Hencovce mobilná AMS,29,25,x,x,*,4,5,x,x
2023-01-05 01:06:02.164480,Nižný Hrušov mobilná AMS,21,25,x,x,256,4,8,x,x
2023-01-05 01:06:02.164480,Bardejov Pod Vinbargom,12,11,48,x,x,5,5,x,x
2023-01-05 02:06:03.189155,Bratislava Kamenné nám.,14,8,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Bratislava Trnavské Mýto,10,12,x,x,268,20,27,0.4,x
2023-01-05 02:06:03.189155,Bratislava Jeséniova,10,6,26,3,x,10,12,x,x
2023-01-05 02:06:03.189155,Bratislava Mamateyova,8,10,17,4,x,26,30,x,x
2023-01-05 02:06:03.189155,Bratislava Púchovská,22,17,x,2,505,16,19,0.9,x
2023-01-05 02:06:03.189155,Bratislava Padlých hrdinov mobilná AMS,12,9,x,x,PDL,8,9,x,x
2023-01-05 02:06:03.189155,Rovinka mobilná AMS,14,x,x,PDL,218,PDL,PDL,0.5,x
2023-01-05 02:06:03.189155,Pezinok Obrancov mieru,15,13,42,x,x,22,24,x,x
2023-01-05 02:06:03.189155,Rohožník Senická,5,5,x,10,583,4,5,0.3,x
2023-01-05 02:06:03.189155,Senec Boldocká,14,15,24,x,258,8,9,x,x
2023-01-05 02:06:03.189155,Nitra Janíkovce,20,18,37,x,x,6,7,x,x
2023-01-05 02:06:03.189155,Nitra Štúrova,23,17,x,2,312,PDL,12,0.3,x
2023-01-05 02:06:03.189155,Komárno Vnútorná okružná,14,11,*,x,x,*,*,x,x
2023-01-05 02:06:03.189155,Plášťovce,68,64,3,x,x,8,14,x,x
2023-01-05 02:06:03.189155,Topoľníky Aszód EMEP,15,10,40,PDL,x,4,3,x,1.2
2023-01-05 02:06:03.189155,Senica Hviezdoslavova,8,7,x,5,x,x,x,x,x
2023-01-05 02:06:03.189155,Trnava Kollárova,22,19,x,x,338,17,23,1.5,x
2023-01-05 02:06:03.189155,Sereď Vinárska,12,7,x,x,x,4,6,x,x
2023-01-05 02:06:03.189155,Trenčín Hasičská,25,21,x,9,385,23,41,1.3,x
2023-01-05 02:06:03.189155,Púchov 1. mája,8,11,x,2,237,8,9,x,x
2023-01-05 02:06:03.189155,Bystričany Rozvodňa SSE,23,15,x,31,x,x,x,x,x
2023-01-05 02:06:03.189155,Handlová Morovianska cesta,5,PDL,x,6,x,x,x,x,x
2023-01-05 02:06:03.189155,Prievidza Malonecpalská,16,17,29,22,x,8,9,x,x
2023-01-05 02:06:03.189155,Žarnovica Dolná,15,15,x,x,x,3,4,x,x
2023-01-05 02:06:03.189155,Žiar nad Hronom Jilemnického,14,11,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Zvolen J. Alexyho,14,13,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Banská Bystrica Štefánikovo nábrežie,24,22,x,4,509,21,41,2,x
2023-01-05 02:06:03.189155,Banská Bystrica Zelená,24,18,*,x,x,27,32,x,x
2023-01-05 02:06:03.189155,Lučenec Gemerská cesta,19,17,31,x,285,11,11,0.4,x
2023-01-05 02:06:03.189155,Hnúšťa Hlavná,17,19,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Jelšava Jesenského,19,18,*,x,x,6,8,x,x
2023-01-05 02:06:03.189155,Žilina Obežná,15,13,22,x,234,17,22,x,x
2023-01-05 02:06:03.189155,Oščadnica,6,8,39,3,x,7,8,x,x
2023-01-05 02:06:03.189155,Martin Jesenského,13,9,x,x,390,6,7,0.7,x
2023-01-05 02:06:03.189155,Ružomberok Riadok,21,18,9,1,674,25,33,1.7,x
2023-01-05 02:06:03.189155,Chopok EMEP,x,x,69,x,x,*,*,x,x
2023-01-05 02:06:03.189155,Liptovský Mikuláš Školská,24,24,x,1,x,25,28,x,x
2023-01-05 02:06:03.189155,Košice Ďumbierska,x,x,36,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Košice Amurská,19,19,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Košice Štefánikova,21,21,x,20,*,13,17,1.1,x
2023-01-05 02:06:03.189155,Kojšovská hoľa,x,x,*,x,x,3,5,x,x
2023-01-05 02:06:03.189155,Veľká Ida Letná,23,19,x,x,376,x,x,x,x
2023-01-05 02:06:03.189155,Strážske Mierová,27,25,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Trebišov T. G. Masaryka,17,17,42,x,x,3,3,x,x
2023-01-05 02:06:03.189155,Krompachy SNP,5,5,x,5,PDL,5,8,0.3,x
2023-01-05 02:06:03.189155,Poprad Železničná,4,2,x,x,x,5,8,x,x
2023-01-05 02:06:03.189155,Stará Lesná AÚ SAV EMEP,3,4,35,x,x,4,5,x,x
2023-01-05 02:06:03.189155,Gánovce Meteo. st,x,x,50,x,x,3,3,x,x
2023-01-05 02:06:03.189155,Prešov Arm. gen. L. Svobodu,19,14,x,x,837,9,14,0.6,x
2023-01-05 02:06:03.189155,Humenné Nám. slobody,20,17,50,x,x,5,6,x,x
2023-01-05 02:06:03.189155,Starina Vodná nádrž EMEP,x,x,47,x,x,4,5,x,1.4
2023-01-05 02:06:03.189155,Kolonické sedlo,14,10,x,x,x,x,x,x,x
2023-01-05 02:06:03.189155,Vranov nad Top. M. R. Štefánika,18,18,x,5,x,x,x,x,x
2023-01-05 02:06:03.189155,Hencovce mobilná AMS,26,22,x,x,272,5,6,x,x
2023-01-05 02:06:03.189155,Nižný Hrušov mobilná AMS,21,22,x,x,243,4,8,x,x
2023-01-05 02:06:03.189155,Bardejov Pod Vinbargom,15,14,44,x,x,5,5,x,x
2023-01-05 03:06:05.345386,Bratislava Kamenné nám.,10,7,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Bratislava Trnavské Mýto,11,9,x,x,238,20,23,0.3,x
2023-01-05 03:06:05.345386,Bratislava Jeséniova,8,3,62,3,x,6,7,x,x
2023-01-05 03:06:05.345386,Bratislava Mamateyova,6,5,6,4,x,18,20,x,x
2023-01-05 03:06:05.345386,Bratislava Púchovská,8,8,x,3,383,5,5,0.2,x
2023-01-05 03:06:05.345386,Bratislava Padlých hrdinov mobilná AMS,25,8,x,x,PDL,7,7,x,x
2023-01-05 03:06:05.345386,Rovinka mobilná AMS,10,x,x,PDL,215,PDL,PDL,0.4,x
2023-01-05 03:06:05.345386,Pezinok Obrancov mieru,14,10,55,x,x,11,12,x,x
2023-01-05 03:06:05.345386,Rohožník Senická,5,6,x,10,592,4,5,0.3,x
2023-01-05 03:06:05.345386,Senec Boldocká,10,9,27,x,243,8,8,x,x
2023-01-05 03:06:05.345386,Nitra Janíkovce,16,13,35,x,x,6,7,x,x
2023-01-05 03:06:05.345386,Nitra Štúrova,22,16,x,2,303,PDL,14,0.3,x
2023-01-05 03:06:05.345386,Komárno Vnútorná okružná,11,10,45,x,x,5,4,x,x
2023-01-05 03:06:05.345386,Plášťovce,70,66,3,x,x,9,15,x,x
2023-01-05 03:06:05.345386,Topoľníky Aszód EMEP,14,14,37,PDL,x,4,3,x,1.6
2023-01-05 03:06:05.345386,Senica Hviezdoslavova,PDL,3,x,6,x,x,x,x,x
2023-01-05 03:06:05.345386,Trnava Kollárova,15,12,x,x,262,17,21,0.8,x
2023-01-05 03:06:05.345386,Sereď Vinárska,8,7,x,x,x,4,5,x,x
2023-01-05 03:06:05.345386,Trenčín Hasičská,19,18,x,9,361,21,32,1.2,x
2023-01-05 03:06:05.345386,Púchov 1. mája,6,3,x,2,217,6,7,x,x
2023-01-05 03:06:05.345386,Bystričany Rozvodňa SSE,12,9,x,30,x,x,x,x,x
2023-01-05 03:06:05.345386,Handlová Morovianska cesta,PDL,PDL,x,6,x,x,x,x,x
2023-01-05 03:06:05.345386,Prievidza Malonecpalská,15,14,30,22,x,7,8,x,x
2023-01-05 03:06:05.345386,Žarnovica Dolná,11,11,x,x,x,3,4,x,x
2023-01-05 03:06:05.345386,Žiar nad Hronom Jilemnického,8,7,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Zvolen J. Alexyho,9,9,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Banská Bystrica Štefánikovo nábrežie,21,18,x,4,449,*,*,1.6,x
2023-01-05 03:06:05.345386,Banská Bystrica Zelená,23,18,*,x,x,21,24,x,x
2023-01-05 03:06:05.345386,Lučenec Gemerská cesta,21,19,33,x,272,9,9,0.4,x
2023-01-05 03:06:05.345386,Hnúšťa Hlavná,16,16,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Jelšava Jesenského,17,16,*,x,x,7,9,x,x
2023-01-05 03:06:05.345386,Žilina Obežná,11,9,22,x,205,13,16,x,x
2023-01-05 03:06:05.345386,Oščadnica,4,7,40,3,x,*,*,x,x
2023-01-05 03:06:05.345386,Martin Jesenského,12,8,x,x,375,5,6,0.7,x
2023-01-05 03:06:05.345386,Ružomberok Riadok,25,21,6,PDL,699,28,35,1.9,x
2023-01-05 03:06:05.345386,Chopok EMEP,x,x,68,x,x,1,2,x,x
2023-01-05 03:06:05.345386,Liptovský Mikuláš Školská,28,22,x,1,x,20,23,x,x
2023-01-05 03:06:05.345386,Košice Ďumbierska,x,x,35,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Košice Amurská,21,23,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Košice Štefánikova,21,19,x,23,534,10,13,1.1,x
2023-01-05 03:06:05.345386,Kojšovská hoľa,x,x,*,x,x,2,2,x,x
2023-01-05 03:06:05.345386,Veľká Ida Letná,24,17,x,x,386,x,x,x,x
2023-01-05 03:06:05.345386,Strážske Mierová,25,20,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Trebišov T. G. Masaryka,20,19,39,x,x,3,3,x,x
2023-01-05 03:06:05.345386,Krompachy SNP,1,3,x,6,PDL,3,5,0.3,x
2023-01-05 03:06:05.345386,Poprad Železničná,2,1,x,x,x,2,3,x,x
2023-01-05 03:06:05.345386,Stará Lesná AÚ SAV EMEP,2,2,33,x,x,6,7,x,x
2023-01-05 03:06:05.345386,Gánovce Meteo. st,x,x,49,x,x,3,4,x,x
2023-01-05 03:06:05.345386,Prešov Arm. gen. L. Svobodu,18,15,x,x,832,8,13,0.5,x
2023-01-05 03:06:05.345386,Humenné Nám. slobody,23,19,47,x,x,4,5,x,x
2023-01-05 03:06:05.345386,Starina Vodná nádrž EMEP,x,x,46,x,x,4,4,x,1.3
2023-01-05 03:06:05.345386,Kolonické sedlo,18,13,x,x,x,x,x,x,x
2023-01-05 03:06:05.345386,Vranov nad Top. M. R. Štefánika,19,18,x,*,x,x,x,x,x
2023-01-05 03:06:05.345386,Hencovce mobilná AMS,36,23,x,x,245,3,4,x,x
2023-01-05 03:06:05.345386,Nižný Hrušov mobilná AMS,16,19,x,x,242,4,7,x,x
2023-01-05 03:06:05.345386,Bardejov Pod Vinbargom,13,11,41,x,x,5,6,x,x
2023-01-05 04:06:05.817203,Bratislava Kamenné nám.,9,7,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Bratislava Trnavské Mýto,5,6,x,x,157,7,9,0.2,x
2023-01-05 04:06:05.817203,Bratislava Jeséniova,2,PDL,66,3,x,4,6,x,x
2023-01-05 04:06:05.817203,Bratislava Mamateyova,6,4,47,4,x,10,10,x,x
2023-01-05 04:06:05.817203,Bratislava Púchovská,3,PDL,x,3,283,4,4,0.1,x
2023-01-05 04:06:05.817203,Bratislava Padlých hrdinov mobilná AMS,12,7,x,x,PDL,11,12,x,x
2023-01-05 04:06:05.817203,Rovinka mobilná AMS,9,x,x,PDL,194,PDL,PDL,0.4,x
2023-01-05 04:06:05.817203,Pezinok Obrancov mieru,3,3,93,x,x,2,3,x,x
2023-01-05 04:06:05.817203,Rohožník Senická,6,6,x,10,569,3,4,0.2,x
2023-01-05 04:06:05.817203,Senec Boldocká,6,8,35,x,208,7,7,x,x
2023-01-05 04:06:05.817203,Nitra Janíkovce,11,11,36,x,x,6,7,x,x
2023-01-05 04:06:05.817203,Nitra Štúrova,21,15,x,2,282,PDL,14,0.3,x
2023-01-05 04:06:05.817203,Komárno Vnútorná okružná,*,*,*,x,x,*,*,x,x
2023-01-05 04:06:05.817203,Plášťovce,72,69,4,x,x,10,18,x,x
2023-01-05 04:06:05.817203,Topoľníky Aszód EMEP,15,12,33,PDL,x,3,3,x,1.2
2023-01-05 04:06:05.817203,Senica Hviezdoslavova,1,1,x,6,x,x,x,x,x
2023-01-05 04:06:05.817203,Trnava Kollárova,11,7,x,x,252,10,13,1,x
2023-01-05 04:06:05.817203,Sereď Vinárska,12,7,x,x,x,5,7,x,x
2023-01-05 04:06:05.817203,Trenčín Hasičská,17,15,x,9,345,20,27,1.2,x
2023-01-05 04:06:05.817203,Púchov 1. mája,4,3,x,2,206,6,7,x,x
2023-01-05 04:06:05.817203,Bystričany Rozvodňa SSE,10,10,x,31,x,x,x,x,x
2023-01-05 04:06:05.817203,Handlová Morovianska cesta,PDL,PDL,x,7,x,x,x,x,x
2023-01-05 04:06:05.817203,Prievidza Malonecpalská,14,12,34,22,x,*,*,x,x
2023-01-05 04:06:05.817203,Žarnovica Dolná,7,9,x,x,x,3,4,x,x
2023-01-05 04:06:05.817203,Žiar nad Hronom Jilemnického,5,3,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Zvolen J. Alexyho,3,PDL,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Banská Bystrica Štefánikovo nábrežie,19,19,x,4,439,19,34,1.5,x
2023-01-05 04:06:05.817203,Banská Bystrica Zelená,16,14,*,x,x,*,*,x,x
2023-01-05 04:06:05.817203,Lučenec Gemerská cesta,19,17,35,x,248,7,7,0.3,x
2023-01-05 04:06:05.817203,Hnúšťa Hlavná,18,17,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Jelšava Jesenského,17,16,*,x,x,7,9,x,x
2023-01-05 04:06:05.817203,Žilina Obežná,8,8,16,x,220,22,25,x,x
2023-01-05 04:06:05.817203,Oščadnica,PDL,1,45,*,x,5,6,x,x
2023-01-05 04:06:05.817203,Martin Jesenského,11,3,x,x,377,6,8,0.7,x
2023-01-05 04:06:05.817203,Ružomberok Riadok,28,22,12,1,627,24,31,1.7,x
2023-01-05 04:06:05.817203,Chopok EMEP,x,x,74,x,x,1,2,x,x
2023-01-05 04:06:05.817203,Liptovský Mikuláš Školská,23,16,x,2,x,11,13,x,x
2023-01-05 04:06:05.817203,Košice Ďumbierska,x,x,28,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Košice Amurská,20,21,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Košice Štefánikova,27,25,x,*,543,9,11,1.3,x
2023-01-05 04:06:05.817203,Kojšovská hoľa,x,x,*,x,x,*,*,x,x
2023-01-05 04:06:05.817203,Veľká Ida Letná,22,17,x,x,379,x,x,x,x
2023-01-05 04:06:05.817203,Strážske Mierová,24,19,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Trebišov T. G. Masaryka,25,21,39,x,x,4,4,x,x
2023-01-05 04:06:05.817203,Krompachy SNP,4,3,x,5,PDL,4,6,0.3,x
2023-01-05 04:06:05.817203,Poprad Železničná,1,PDL,x,x,x,2,3,x,x
2023-01-05 04:06:05.817203,Stará Lesná AÚ SAV EMEP,4,PDL,34,x,x,5,5,x,x
2023-01-05 04:06:05.817203,Gánovce Meteo. st,x,x,50,x,x,3,3,x,x
2023-01-05 04:06:05.817203,Prešov Arm. gen. L. Svobodu,22,20,x,x,863,*,*,0.6,x
2023-01-05 04:06:05.817203,Humenné Nám. slobody,18,19,45,x,x,4,6,x,x
2023-01-05 04:06:05.817203,Starina Vodná nádrž EMEP,x,x,43,x,x,4,4,x,1.3
2023-01-05 04:06:05.817203,Kolonické sedlo,13,9,x,x,x,x,x,x,x
2023-01-05 04:06:05.817203,Vranov nad Top. M. R. Štefánika,20,21,x,4,x,x,x,x,x
2023-01-05 04:06:05.817203,Hencovce mobilná AMS,28,24,x,x,240,3,4,x,x
2023-01-05 04:06:05.817203,Nižný Hrušov mobilná AMS,21,19,x,x,244,4,8,x,x
2023-01-05 04:06:05.817203,Bardejov Pod Vinbargom,17,11,40,x,x,5,4,x,x
2023-01-05 05:06:03.674089,Bratislava Kamenné nám.,1,PDL,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Bratislava Trnavské Mýto,PDL,2,x,x,133,2,4,0.1,x
2023-01-05 05:06:03.674089,Bratislava Jeséniova,2,PDL,68,3,x,4,5,x,x
2023-01-05 05:06:03.674089,Bratislava Mamateyova,1,PDL,61,4,x,5,4,x,x
2023-01-05 05:06:03.674089,Bratislava Púchovská,2,PDL,x,3,222,3,3,0.1,x
2023-01-05 05:06:03.674089,Bratislava Padlých hrdinov mobilná AMS,7,6,x,x,PDL,8,8,x,x
2023-01-05 05:06:03.674089,Rovinka mobilná AMS,9,x,x,PDL,139,PDL,PDL,0.4,x
2023-01-05 05:06:03.674089,Pezinok Obrancov mieru,PDL,PDL,97,x,x,1,2,x,x
2023-01-05 05:06:03.674089,Rohožník Senická,3,6,x,10,563,3,4,0.2,x
2023-01-05 05:06:03.674089,Senec Boldocká,4,13,52,x,148,5,5,x,x
2023-01-05 05:06:03.674089,Nitra Janíkovce,12,8,37,x,x,5,6,x,x
2023-01-05 05:06:03.674089,Nitra Štúrova,18,13,x,2,265,PDL,21,0.2,x
2023-01-05 05:06:03.674089,Komárno Vnútorná okružná,15,12,34,x,x,8,7,x,x
2023-01-05 05:06:03.674089,Plášťovce,54,47,19,x,x,4,7,x,x
2023-01-05 05:06:03.674089,Topoľníky Aszód EMEP,13,15,32,PDL,x,4,3,x,1.4
2023-01-05 05:06:03.674089,Senica Hviezdoslavova,3,PDL,x,6,x,x,x,x,x
2023-01-05 05:06:03.674089,Trnava Kollárova,5,6,x,x,188,5,8,0.7,x
2023-01-05 05:06:03.674089,Sereď Vinárska,9,6,x,x,x,5,6,x,x
2023-01-05 05:06:03.674089,Trenčín Hasičská,19,17,x,9,311,16,20,1.2,x
2023-01-05 05:06:03.674089,Púchov 1. mája,9,8,x,2,209,9,10,x,x
2023-01-05 05:06:03.674089,Bystričany Rozvodňa SSE,10,10,x,31,x,x,x,x,x
2023-01-05 05:06:03.674089,Handlová Morovianska cesta,3,PDL,x,7,x,x,x,x,x
2023-01-05 05:06:03.674089,Prievidza Malonecpalská,11,8,35,22,x,7,8,x,x
2023-01-05 05:06:03.674089,Žarnovica Dolná,5,8,x,x,x,2,3,x,x
2023-01-05 05:06:03.674089,Žiar nad Hronom Jilemnického,4,2,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Zvolen J. Alexyho,3,PDL,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Banská Bystrica Štefánikovo nábrežie,18,16,x,5,396,17,30,1.3,x
2023-01-05 05:06:03.674089,Banská Bystrica Zelená,10,9,*,x,x,11,13,x,x
2023-01-05 05:06:03.674089,Lučenec Gemerská cesta,14,13,38,x,220,6,6,0.2,x
2023-01-05 05:06:03.674089,Hnúšťa Hlavná,14,15,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Jelšava Jesenského,15,17,*,x,x,5,7,x,x
2023-01-05 05:06:03.674089,Žilina Obežná,5,5,27,x,175,14,17,x,x
2023-01-05 05:06:03.674089,Oščadnica,PDL,2,47,3,x,5,6,x,x
2023-01-05 05:06:03.674089,Martin Jesenského,8,2,x,x,361,6,7,0.7,x
2023-01-05 05:06:03.674089,Ružomberok Riadok,9,7,40,2,436,4,9,0.7,x
2023-01-05 05:06:03.674089,Chopok EMEP,x,x,*,x,x,1,2,x,x
2023-01-05 05:06:03.674089,Liptovský Mikuláš Školská,11,3,x,2,x,5,6,x,x
2023-01-05 05:06:03.674089,Košice Ďumbierska,x,x,31,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Košice Amurská,20,22,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Košice Štefánikova,25,23,x,23,557,10,13,1.2,x
2023-01-05 05:06:03.674089,Kojšovská hoľa,x,x,*,x,x,2,2,x,x
2023-01-05 05:06:03.674089,Veľká Ida Letná,23,19,x,x,393,x,x,x,x
2023-01-05 05:06:03.674089,Strážske Mierová,22,20,x,x,x,x,x,x,x
2023-01-05 05:06:03.674089,Trebišov T. G. Masaryka,18,18,40,x,x,4,3,x,x
2023-01-05 05:06:03.674089,Krompachy SNP,4,4,x,6,93,6,9,0.3,x
2023-01-05 05:06:03.674089,Poprad Železničná,PDL,PDL,x,x,x,6,9,x,x
2023-01-05 05:06:03.674089,Stará Lesná AÚ SAV EMEP,PDL,PDL,38,x,x,3,3,x,x
2023-01-05 05:06:03.674089,Gánovce Meteo. st,x,x,53,x,x,2,3,x,x
2023-01-05 05:06:03.674089,Prešov Arm. gen. L. Svobodu,24,24,x,x,845,8,13,0.6,x
2023-01-05 05:06:03.674089,Humenné Nám. slobody,19,21,44,x,x,4,6,x,x
2023-01-05 05:06:03.674089,Starina Vodná nádrž EMEP,x,x,42,x,x,4,5,x,1.3
